,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
10,-2.1154878340479764,2.5127298740445982,-0.23827978418135032,-1.3787946702936003,0.45142844368525364,-0.9389653821406703,-0.8026517087049653,-0.9897949544756195,-0.8508309310544034,0.725611549733615,0.23736966152646477,-0.05509008921676788,0.46646876106375035,-0.24425913358294654,0.38941590623582945
11,-1.4938024954320002,-2.2546626908806835,0.7407824078587055,-0.22410394551843432,-1.1263446878804257,-0.8785442962142118,1.450823176568114,0.7141222811173223,1.2551960959159376,1.261797297306587,1.16028625973953,1.2253457538238897,-0.10959252619993763,-0.3020716706012065,-0.17483074862003944
12,-0.9852831323946205,2.172547975516043,0.052517394169277365,-0.5253976814816266,-1.641848732289099,0.14085453746783355,-1.0537729326973635,-0.1658093450903521,0.2958975376217374,-1.429582119425705,-0.5514854949908223,0.4348702592324223,-0.9326674245214479,-0.3383659318862702,0.2969779073665763
13,-1.4285554128323896,1.808275103073403,-0.9089962330921638,0.26318298342027086,-1.0401094961273458,-0.5657471876487634,0.7115941186090735,-0.9541904147445269,0.14444824845972518,1.1822502364518115,1.043729638140597,0.43038814462271824,0.8315502881715229,0.32727034787138926,0.4607859180183314
14,-1.7749776751209168,-1.2197104908130927,0.8803142618378114,1.4947621480179243,-1.1878576525608284,0.6222762146422627,-0.4663111408228758,-0.4881833946341312,-0.6998164944621967,1.4095955174602466,-0.6078033976888799,-0.7880319719554564,-0.9107146158959464,0.9645676728102218,0.033707305703012946
15,-1.0810366259887587,1.930899083169804,-0.07562606980243648,0.584564672590074,-0.002367175760629673,-0.0012235297505130906,-0.9603916745147117,-2.0363461688003643,0.2679214101584456,-1.1669589649373522,-0.28790008774535414,-0.2502405470805982,-0.7221261430898415,0.8541239284582686,-0.3156830465468378
16,-2.285215265475948,2.2966449314870316,1.1566331148060096,-0.6330236346154594,1.563460969484927,-0.6506605805940839,-0.4071802376342601,0.15666765796490412,-0.22987762905894454,0.10415856309703259,-0.25550262417272385,0.8400179975823986,-0.45540318041848815,-0.731250978157047,0.192440721094248
17,-1.5976159649442034,-0.6300791463915585,-0.5885092209446672,-0.6229058515563284,-1.0446389079074543,-0.6978239206403586,1.7083238891221848,-0.35462202340564464,1.5333203004807694,0.26909050849015287,0.9835669596829114,-0.19923643465478846,-0.4899878922012402,0.4083314522222226,0.10122268878362906
18,4.019117181289344,0.805411624938534,-3.517231664916862,0.9201072112724729,0.7179341091087349,1.4216896028832091,-1.1847356610664803,0.2151342494447287,0.46379325311359804,0.8084814237158775,0.4008263179575146,1.8803122267142545,-0.8297375682023492,-0.5779346117257756,0.27274554795230843
19,-0.49818958382202905,0.8473700805820771,0.20068512194681978,-2.135361707776661,-0.24365448301561013,-0.15715225530108373,-1.381013580860951,0.5356024177501303,0.573307688332179,-1.88217391324051,0.06879684046116388,0.4535962267481448,0.7108005280520716,0.5163940345151484,0.06570943346345538
20,-3.122067831581054,1.4771314099581054,0.48247891632836043,-0.0033094590414965387,-0.4200278179856782,0.9767946067313371,0.44240106701399157,-1.7114295369825945,-1.4821890493126781,1.1990724092822425,0.47880797625565213,0.34664862913056604,0.4646615320970898,0.6533001027902452,0.9241641359636578
21,-2.4676208409403793,1.543205962124245,-0.8105260036681273,0.15174126780622024,-2.3293484580882344,0.7924959137516189,-0.21313347860846796,-0.37837938416507827,-0.11568971697820939,-1.0571724076921112,-0.17869018229581532,-0.37907504755779486,-1.4110413756658862,0.44265767204764633,-0.12913183004801063
22,-1.4647173351410494,1.316606549826284,0.00725442643952672,0.6755861685682557,-1.6761316891770779,2.0942357616255576,0.3306070454602032,0.21767917299355669,-0.540538707971327,1.3640464253769913,-0.5877342880304471,0.0972652367484286,1.4425227945198127,0.24742671495956256,1.523917889115455
23,2.047426674310664,-0.011695075908110754,0.5825234320949034,1.3336311196778539,-2.2194364507264783,-0.8397842119053885,0.061000602759740875,0.16590354546634037,0.49189409773518933,0.042630329775219425,-0.10975545890586416,0.27747144976607374,0.19102973286487832,0.41707055957204325,0.47210857137065276
24,-2.2305183134567708,-0.25236577607749927,-0.3260627983981511,-0.6401510762253413,-0.9030857032507863,-0.6187245569152389,-0.6830966019317898,1.3428227603705114,0.025819408556292632,0.5250016652923251,0.29345687823984234,-0.6503744327896539,-1.1264100622591207,-0.9634501765087895,0.31046165509698154
25,0.6922425596556271,-1.3085375235322305,-0.2771358360416637,-3.354878608547173,1.356485353251185,2.1901115392056436,-2.1617647224277143,0.7327785778521525,0.4851927070103569,0.44248051031564833,-0.6945066376679162,1.0428768274463547,-0.09368494415946196,-0.7760983212549097,0.13082908524768305
26,-0.9709216563006099,-1.3237267639681907,0.4356577657995594,-1.0374563690698055,-1.7439863392812764,0.6046963703252535,-1.1539095879926315,0.37016530731017533,-0.001545134511756232,-0.8683386460223786,0.8716368189284656,0.2208212640580317,0.6056867314065076,0.7022893271101419,-0.0635757099350836
27,1.2168853875764984,1.4614957484200406,2.8501760397842557,-1.1877229111822336,0.43014419352414074,-0.08461813334225138,-1.8261126457626569,-1.7247672193163428,-0.7922170882817815,-0.6113374822837527,-0.2876121056474783,1.265207686581939,0.3781452765941869,-0.041380498784627386,-0.41808008023722215
28,-1.9186747090147267,0.953443648312255,-1.1882276252399746,0.23168156474408064,-0.9033468272456788,0.10001263196143732,-0.27110716326083856,0.6599496902265376,0.39298814569603635,-0.6473056736647401,0.6416188603475358,0.06596559103931873,-0.2539245022994578,-0.06278456541280013,-0.3726358277748987
29,4.906328161056599,5.873288327331432,0.5984673681430146,-0.022531592081175663,0.0814636725618547,0.5898110941538879,-0.28348451725662144,1.7749385481445703,-0.052953676540425876,0.7452135258882802,1.3963803336315634,-0.5888184090033574,-0.35007656658570835,-0.05604498683782682,-1.0132694611230468
30,0.6628743752148989,2.6549220499580324,-0.020418326757436083,-0.4217582961410984,-2.22853244587327,-0.13438472951132108,0.03644043654245833,0.9994538244858594,-1.4143917936937798,-0.32053219254286347,0.8564150774005601,-0.9121585802032961,-1.6207917605796676,0.38847721332148655,0.49669956475796334
31,-3.2100822219632708,1.8841114481939334,0.23552356051763373,-0.9669010194277408,-1.8946835546598715,0.6473400049825139,1.084802698061221,0.25940480285335316,0.1731532765130282,0.25571129138652726,-0.7719005312789377,0.838719986794179,-0.6905243472844009,-0.5399253046949047,0.2689611547873825
32,-2.6113379477379843,1.9688336571410854,-0.5449988386624561,0.6234616735274798,-1.872135961467074,1.3372989263779365,0.09999078822312019,-0.1112619096217095,-0.3342016087584533,1.4628149865672966,-1.019726302884285,-0.05507839891177316,0.4281085623566551,-0.10270445615397622,0.2649876788351772
33,-2.1242891853097547,-0.3065104021455533,-0.13027241288805014,0.1000494446611976,-0.8561419265643782,-0.29508084436487086,-0.1484009017211381,-0.9786806408004988,-0.9063423239982792,-0.18870870163879433,1.4000480678197647,-0.0020709003354799833,-0.2901466601538147,0.657105802618337,0.33938590572615634
34,-1.2621709955065068,-0.46083890426643226,-0.5998416770534073,1.147562546815802,-2.0693835603990864,0.8640058231499742,-0.3859787070230903,-0.3203870161174033,-0.21884308640299013,-0.5399788714000557,0.07564308173574485,-0.13983435082232273,0.6444369062037337,1.1173394414418718,-0.5970642521678572
35,-1.269685638630263,-1.3076922902679333,-0.9154115986900496,-1.5166290596436147,-2.2232318918831546,0.8826257593470747,-0.21202856314487994,-1.0527425081798236,0.5179086575602356,1.0127456751729913,-0.4200096826427742,-2.1137687501192617,-0.5106306004339681,-0.12795775440065785,0.4583341005308792
36,-2.6674338450326065,2.03647918728086,-0.19108566348211395,1.5029906000018651,-1.0519658889802885,0.2595307047431995,0.19818097300594603,0.3635723169943676,-0.542930105582571,1.1522833251604647,-0.04890041264326747,1.055982441277542,0.19367149283397303,-0.3643651518506768,-0.34132259958189665
37,-2.101561121970158,1.8941722135991088,0.5246736633292118,-0.6985713929039408,0.1681472778262439,0.32445286072072205,0.08533022524038046,0.19154470637584947,1.8340035500061147,1.1483021458062652,-2.230676243095065,-0.8233220991580534,-0.7997475161136202,0.28944860534150507,-0.3422871366203271
38,-2.686917113674656,0.8544190451238295,-0.24787815042172406,-0.5483288638614697,-0.8318777366716541,-0.41399771180967204,-0.41074692137505936,1.3156542252852335,0.02995372919252098,0.5915647543098808,0.05336037325213095,-0.26209180350289657,-0.9196353003703821,-0.6378065455732886,0.25323512390756237
39,-1.7839994198378655,-1.7359655184696767,1.3617003165871764,-0.3529902972348456,-0.46305108865404815,1.5336720554369667,-0.5679755767317571,-1.1806534231949715,0.23522496985855354,-0.16748239722302596,1.3233797068071225,-0.07964738837382994,-0.9295800597028461,0.1505610686083838,0.5746613849774228
40,0.4842893714538559,3.6893982995074572,-0.7979638675525618,0.11348208965122411,-1.5019469548019393,1.220195166171345,-0.2055815506016742,0.1868145783071538,0.21899431511216338,-0.337753546834367,0.8839602655482308,0.25833433513335735,0.05225403343070765,0.46862579926716164,0.5114190525832263
41,-2.793926874393705,2.43322008984733,0.06782250779850296,0.11093776677399844,-1.3542824315542112,0.6034828949215105,-0.3475490197903223,0.3625511350868792,0.2124561244540282,-0.29832062795252884,-1.0376431014053455,0.8763631021396023,-0.5752412093058764,-0.1784951219427095,-0.6213330467064005
42,-1.7407937683066244,-1.4630493717013247,-0.28351338196788173,0.021012685326596794,-1.1904102425820278,0.8371019960855941,0.00987086232944058,-1.9201851282816462,-1.828198412982615,0.3633417343331082,1.7536765978318192,-0.10136738760716282,-0.7155005015804865,-1.138322101702597,0.3576828629027201
43,0.8493440734608915,-1.1638907273742778,-0.2845373060793497,-0.5168260797327251,0.031447734584713956,1.0027534427491833,-0.022366732739151008,0.7910683301237131,1.457582545522084,0.5381306168894288,0.6861871333469682,0.4329998989477987,-0.9741395971502609,-0.26184228165991585,-0.7987820508217363
44,-2.276812035985891,0.5400758689997676,-0.9655201499659767,-0.8779462401613642,-0.40945571617766996,0.03686252933304303,-0.4474674379360161,1.186308208365705,0.8149828688202765,-0.2384096328760312,2.057249738058258,-0.01571538510285494,-0.1693375330888502,0.7186633428696162,-0.3218976236415796
45,1.4346788515507394,1.3405158072662506,1.0467079231110876,-0.4277881839042361,1.5652511151125696,-0.47645284285250994,-2.4906175136392377,-0.5553769218289454,1.2351199491733034,-0.22620023745865747,-0.4946123751195577,0.2024925165304453,0.30257360577341896,-0.6974825714114881,-0.12381012290643853
46,-3.1433472204753006,0.670060459692491,2.2289557870709027,0.729405166143999,0.8187754860585376,-0.29416967673102656,0.3034158954716833,0.6113137743476587,-0.5342993533865388,-0.06247258592549787,-0.4751720157266146,1.174478570150761,-1.2827737677585285,0.2226596138854871,0.19004721951754944
47,-1.016004914463325,1.6131758721432794,0.42462372028833445,-0.009442213121531118,-1.3871480673363152,0.6703914296774361,-0.34655612576580386,0.809934802131568,-0.4756417026306051,0.8517456974375035,0.17176172367380488,0.8423669745256693,1.524581473765027,0.9019015208383476,-0.5612151423849399
48,-1.6840499567989966,1.8455563401033315,-2.2447096984997432,-0.45415183519931357,0.12563085493907455,-0.6700346096166344,-0.911303605244482,-0.8905200878573177,-0.45629277953458386,0.8728365951835156,0.0077864684980196025,0.14174351433279986,-1.0944159021690385,-0.383512304119255,-0.549365868923373
49,0.8580390597650274,-0.5061437458885545,1.2769221941960796,-0.40730139992834324,-1.3598795417992091,-0.6130119955301488,1.2776910168914841,-0.05255177979845396,0.4647468162567727,0.49518137836825504,-0.20669785001021324,0.7747380199833998,0.045477319883931375,-1.0734121485851,-0.5439248129686458
50,-1.8297403230465947,-0.01415437714030278,0.1950860182612151,0.07351184022343621,-1.1438284286507945,0.08942013111195848,-1.019171604257677,0.4317390704127624,0.35313178931799405,0.10126947176918001,-0.05538735431128248,0.17704334848503359,0.25101979355893345,0.8527779240313629,-0.7910164949238305
51,3.705614580307305,1.7360812315339402,-0.882496987008123,0.7636095575022764,-1.9443020063657603,0.08755987313686224,-0.3721483166387867,-0.5428252651967548,0.5533493425215809,0.4517677476524959,0.2313271596807776,0.6932018034524841,-0.8355445341439374,0.4251604321186831,-0.7678336819052972
52,0.06212964173880324,2.976306350868567,-0.5559221865874775,-1.624145285527863,-1.086443244511103,-0.6376295415032713,-1.4467067220474785,0.01332690886230094,-0.42900231047202203,-0.2785734742560629,-0.26858077172613704,-0.02684835830619336,0.25279459552238426,-0.8214995112770566,-0.636305774584151
53,2.8267916876488006,2.1640463904884557,1.8242341723950928,0.31448474678433347,-0.5623079768058694,-0.08176580966495832,-0.302110606126542,-1.1227923189856686,-1.3920033020717486,-0.703042545000779,2.3662364237074844,0.2602938204680646,-0.7227325242313315,1.0642345910336197,-0.9075239892917775
54,-0.5645678021964288,-1.8940819424433846,0.020040887040525042,1.3264317850077005,0.5911311540615265,-0.23280747690187628,-0.773294708862346,-0.6385897785089292,0.19343874906986872,0.0817157128563191,1.8184694917302981,0.10094302566539343,0.4371445704723039,0.22200509170652813,-0.9019790869434537
55,-2.996500672045619,1.3103108821753104,0.8748674285927271,-0.0724977664260375,0.04801750453952696,0.022487277675280786,0.027912799278915733,-1.2554057724797667,-1.3788376289478397,0.5737450693028843,0.4345088654210826,0.9752715921437682,-0.36925788225124917,-0.49169709754814417,0.017249018160169508
56,-3.155549023391852,2.41347470522853,0.23994157750098852,-1.5962350844137076,-0.5675800104638823,0.7959026008606033,-0.4228053818378876,0.7675383790851189,0.2882073859216989,0.07360735287848863,-0.5597079103979911,0.7361296643334887,0.35061290540694257,-0.0822899836182066,-0.009428426217753244
57,-1.2154877034507572,-2.281396430650763,0.021651807948077015,-0.42378046347445597,-1.614070901693563,0.394574409469001,-1.1093440546802802,0.6043287850960647,-0.1086755380205278,0.13944971156808741,0.5506632202050998,-0.5398200108711957,-0.4998965791397782,-0.4271576809777236,-0.3617626749680882
58,-2.1850357229767434,0.506905767225501,0.335862297823258,0.004945237128791854,-0.668965959189237,0.4430536495331761,-0.3296142300296861,0.9411763807451753,0.059461880193641924,-0.203189641343356,-0.31620191135226117,1.2311610830672526,1.2350540810037332,0.521949172393831,-0.9128472616612436
59,0.45165193958837285,2.4556687248861477,0.23580231305608376,-1.0811481311739584,0.4375161373225122,-0.29009247012891864,-1.4778196519821152,-0.30116710011001196,0.6503977771847532,0.08793433680885603,-1.2907114808669704,-1.3896834145926118,-0.7851855090248565,-0.21330105087388143,-0.01609963120721322
60,7.284148446527143,0.4189560565390526,1.0226106093734255,0.3805910721229193,-2.863816211040371,-0.7233680698615007,1.9775731752928933,-0.05763434793533187,0.669924835342705,1.3565728008767113,0.953754137739054,-0.3513225990057012,-0.9219935668015187,-1.4961340296812213,-1.6123928987781397
61,-0.7959547215478534,-2.2148215212092333,0.40314508794216486,0.7826940251596491,0.39776404724656567,-0.06273439566965368,-0.760764663882254,-1.5985965500470762,-0.7947807569585041,0.4157287464679824,0.8309501719731707,-0.6809482578533423,-0.8563940807537437,-1.2085268021234903,-0.21584977214018192
62,0.7932006436162052,2.948933093168339,0.006221970161587738,-0.19655646262032153,0.2531305475985075,-1.1399524381852684,-0.978942975015363,0.7351809390698552,-0.6447556729448463,1.574008717726407,-0.31900746267585656,-0.34473382465705366,0.9108726731369436,-0.3274990607401795,0.4854104669100984
63,0.8845783066416473,2.5423321045336302,0.16387292943880652,0.19367012891363103,-0.2719890190440408,-1.1434956084532606,-0.8448352944996981,-0.937007675446198,-1.2640994355765809,0.7391584243483138,0.40701788668363365,0.4389390757820175,-0.21808838261668026,-1.083889348109453,0.3751918260598976
64,-1.507032331866171,1.8363830622483912,0.2665434630972085,0.7480868843179144,-0.3741254816834945,-0.5836099763585934,2.3337493426366374,-2.15942016371549,0.17025083667171326,1.0160458970826194,0.2186948172222708,1.3684224540989351,0.24973488098965826,-0.7729582202467705,0.05370826394160168
65,3.005097517287051,4.3376181344758455,3.649405283863277,-2.187122087515391,0.5429669690245469,-0.6418075754808553,-0.612258733629015,1.6963028048423108,-1.9414755690330654,1.9472298473458167,-0.7096519650432065,-1.2861503492966289,-1.750307609605049,0.6643183357757154,-0.3416021954592836
66,-0.8758676655872755,-1.0284594066823494,-0.1591522042066026,0.40416960553711034,0.19316943415019627,-1.036501684265972,-0.8240997909008827,2.135407770808713,0.02302267210133936,1.7987614912047087,0.6370888422033049,-0.10066523960853097,1.0297051895699565,-0.011131290399707939,0.1742995054202391
67,-0.08399915780024106,-1.383670334836003,0.9881877705645328,-1.5611887584655533,-0.7322206597773889,-1.686322695559452,-0.4918904548571138,0.5189411215730284,0.5877156545756351,-0.5608899459380449,1.0068915876224076,1.0512430337677792,-0.06790765960220994,-0.8590303691974228,0.16850290133819096
68,0.03918621665722921,-0.49206300406798686,2.4977383340533073,1.125666178053009,0.016037875529074222,0.6122210850821099,0.6846116550579657,0.7859384655184775,0.9435502559664638,2.4608249268663998,0.6084962911386554,0.25911279297612544,-0.8160836960145069,0.8401575883343977,0.6743891052073187
69,-1.9141843465144877,-1.5159364744425137,1.2433056235396458,0.6510096680110137,-0.9572041057845909,-0.5288032297698766,0.8134008093303859,1.5596191981758614,0.27599003112593445,1.5934670616747733,-0.6774548900936035,0.22348129806946035,0.3022150714488322,1.138705677238025,0.05107469921613069
70,-2.1525336357952374,-0.09353084017240958,0.6373191950427549,-0.16250067371773108,0.3138095889942776,-1.2022962531482815,-0.952436222816447,0.4131074920689957,-0.5417406000263189,1.7386124121457112,-0.17955756379880988,-0.23012455065025425,0.5422395349148068,1.1133317176198763,-0.19916415604995716
71,2.9906902690471795,-1.9396613406972203,-0.4076061996913151,-1.1483634596547752,-0.5684018564528611,-0.6644046139813895,-2.298354937868042,0.7596758994290138,-0.3374492090151279,1.0721556681605713,-0.28964659393100084,0.7348272503351265,-0.3928363970579224,0.8553586524600278,0.41676310512384335
72,-0.29848260310013114,-0.9144801939776367,0.25652197494299006,0.39200756243426105,-1.9847860879230703,1.361474952412494,0.029285580333290272,0.40446993944926357,-0.4541326348939193,-0.47026291199960313,0.8596765265706425,0.3599181983857264,0.8899797505653926,0.9269900106397493,-0.08181686241256227
73,-0.25192437421686686,2.5002669338926733,-0.45281727783159637,-0.7442076314395131,-0.7494558471693948,0.1913026623441786,-0.6524976065367702,0.9806210370094808,0.012439848653934805,0.7939340251820347,1.0804536911704443,0.2201838557758353,1.0573378811977545,0.3311585757610836,0.23636734657249167
74,-1.463687843286707,-0.6303368589099547,1.1055961186326624,0.6481636002541491,1.2686382160538439,-0.113221135653746,0.21442102914294858,-0.7728926179447265,0.17607939246924809,4.071204320823044,0.6970061560515106,0.7490415843756925,1.842210740501243,0.08458552985414006,-0.09370693916132482
75,-0.6654658466937693,-1.2523559288129595,1.1616260427412268,0.9779068769046664,0.1363492385225131,-2.0810124515042294,-0.4104112808728319,1.3643726681927852,-0.6533877372032034,-0.012814040159065714,0.8700599690839755,0.43370046791881955,0.013072520187484801,0.7092739037384671,0.9029403651114504
76,0.06522189814003095,-3.024448077678056,-2.3643966240074534,-0.6482773101867878,-0.38730222678523296,1.9948439802599502,0.726953678702152,-1.5990070011451252,-0.8816836502072886,1.621970252312598,-0.5471519360943521,0.7584138379203342,-0.89586067682105,1.384798993922304,0.6156831225411861
77,-0.5231182746719542,0.3633182284278201,-0.29400744033547443,-1.339091935217978,1.3951067984170424,0.21864021319761864,-1.8698680721618144,-0.8045609442804792,1.2703653443886018,0.27369295744137356,-0.0061532161733726795,-2.0865836277115064,-0.9476633877763684,-0.09581454107643651,0.3187447494491245
78,-0.6455471940549932,-0.5360360759431979,1.047262527012486,-1.7989532896042473,-0.7381747245975254,0.16967193162485653,-1.295055849224528,-0.5922829073424508,-0.6103859791175966,-0.8387535428569616,0.4125324426208118,0.026458711700659,-0.4970773829800557,-0.7110671391065962,0.5135331110939373
79,-1.321266320211338,-0.8357706877754723,0.09967094087854099,0.37941110794709615,-1.3827268326342086,-0.23760069915705598,-0.6564372820051948,1.3223864828662537,0.05522724023782463,-0.018973626944647794,1.1183684639220894,-0.2886315110486426,-0.6008047183513876,0.69956411382246,0.6017153114643865
80,-0.831262076917769,-0.12596272628899685,-1.1606645945470109,0.3962060886480368,-0.2008861231981272,0.3062232462837387,-1.4974977884463467,0.3905847749869079,1.1974552897155124,1.2927077312672057,1.0305996455239372,-0.36541372336490174,0.6357099314328248,-0.40978679025320724,-0.7402557181260487
81,-0.12346667780670756,-0.44558646683602615,1.0403176489193036,0.8486914993790273,-1.7192346868536537,-0.03854154733360262,0.145135050463709,-0.003720221923656301,0.3977555397575509,-0.07475170192384357,0.4043547480094421,1.7004933939002662,-0.031193080261193946,-1.10999475372904,0.09598368185036373
82,0.614623060496715,-2.130450014882404,1.0433227578520081,-0.3478967040580709,-1.433292094249428,0.2184802086063568,-1.0239411468838928,0.5724293851657682,-0.7481417734347451,0.41937583650510313,1.0807845591432614,-0.5208899261725448,-0.17087084872064015,0.3285867538831228,0.2840934294034654
83,0.9277193988901122,2.475847302044826,-2.1356768572838596,-1.009970927844825,-0.26499500463322284,-0.4414938841916289,-0.10811760652822235,0.2806201436060112,0.31246432553708775,1.141079866986328,-0.5236299198271714,1.2313038254116182,-1.5474680926040147,-0.28413001626639023,-0.16306712628511086
84,0.019826432894530118,-1.5436101587739872,0.13069099677600707,0.2545084318794556,0.45075513620904517,-1.023516793668892,-1.3452481424160703,-0.9193912594220625,0.04064974168275371,-0.31622570244777204,0.8803050746507076,-0.4242673781182045,0.086386313719806,-0.016217112625836135,-0.1857621319908483
85,-1.166193526945534,0.6892475233178892,1.268176248567827,1.350039597779804,0.32253191994109176,-0.9258867183336573,-0.4224650019303743,-0.636743229264576,-0.3861158302996156,0.6707341188480552,1.317329259077505,1.0937270775399532,-0.18670675399343903,1.0176560378954411,0.9430163937069982
86,-0.6730763513322936,-1.497157153770766,-0.4048678779414315,0.06632450508274353,0.29578276922112406,1.4422061516049622,0.4270065044916011,-0.5865178456093613,0.8965346222714862,1.306924460165644,0.5567982193930824,0.407616472299738,-0.7862242958346987,-0.2552055475800277,0.44770298099225214
87,1.9372365324297125,3.9950460575954394,0.3796008321415823,-2.1222582047050196,0.9789591556887837,0.5712971087531166,-0.2477614268782201,2.4007611060557523,0.798734556195749,-0.6877546692835179,2.3892200453804175,0.6304542921980867,0.23828609112500113,-0.21904302863917088,0.4107872330797785
88,-0.5968539980698541,0.1591296535956804,-0.20989250372164925,-0.21492885036975126,-0.11177686073911502,-1.5610020823585842,-0.8879006233441342,0.8248311891400419,-0.337785230758507,0.09292810252485896,0.2996784699320527,-0.7573514363464346,0.1776493315863095,0.7932831958809307,0.6248207164754808
89,-0.07828881702117407,2.662963937637511,0.5435205846985055,1.8992045275063842,-0.1975740323969422,-0.012270444983470992,-1.3436141519638534,-2.8378719243436303,0.04123773013163806,0.39298418326299894,-0.25905424584550435,0.9958283961975314,0.368845560109199,-0.056436625638643864,0.30706659190879043
90,0.874023829650274,-0.8663921934747392,0.7835978304363225,-0.8716950939699517,0.6237917223833218,-0.2557421013352212,-1.0531894365705539,-0.4865451193167821,-0.8250906331806291,0.8033790794001601,1.0634053115987843,-0.650009208764322,0.7709884628667727,0.6466510709580724,-0.20851113262554008
91,-2.0068795301193934,0.6198545729332474,-0.4030089970595284,0.22437894513163684,0.20756765302792066,-0.9363649557189161,1.3067997741617456,-1.3690707329393434,-1.0227705498238053,0.9792487626891625,1.350604065788384,1.0525673716274857,1.1030923156082773,-0.5750696991729686,-0.49280081484726546
92,-1.5048524340644307,-0.7429175018999025,0.9233870515106599,1.337624968969841,0.004694648845462512,-0.6673040918736007,-1.1095394924764728,1.2359746371713716,0.49038892528419425,1.3775292654669269,-0.09616513382802301,0.7517444939511397,-0.4140818622618949,-0.7304995989743934,-0.6374064050263524
93,-1.405096459460992,-3.561689675944193,1.8796438399331188,-1.5418202655611641,1.201607104377738,-1.7845377152207067,-0.17473371366988977,0.22026825511481662,-0.36761086638750945,1.585249741521921,0.7343009781024283,1.0590825215978907,-0.8394005948211258,0.47542926739248775,0.060806662711522505
94,-1.7812103864205644,1.2051761249313533,-0.04298213264211647,-1.0953676469935074,-0.7812705509197178,0.5286638486567676,0.33182604356608775,-1.0275750611237524,0.8187567346094471,0.1980592598483623,-0.8438327481381965,0.48551935644072564,0.7543840818111722,0.11184704593290658,-0.34665837110741077
95,-0.2632747475391335,-1.8547057150489716,-0.4936728028425836,0.7050338883973258,-0.5529403675690712,-0.8709078178400851,-1.5347324639402828,0.47599744287336976,0.4946351230589456,0.09859080211772449,0.08612442324291275,-0.3802146753959797,1.185800689348712,0.44390575200716637,-1.483092862881867
96,-1.2661921385649442,2.0028347999223257,-0.10659610359807833,0.8089694581446724,0.46231430971460097,-0.279149106074387,-0.37132650937602407,-2.0677185090541275,0.12682665171717303,-1.4949402565088212,1.042126448019853,0.5680889821513594,-0.4510415619137625,0.7995511020991716,0.07239066206331982
